names phi theta dt Tspan wn log10_A_dm log10_A_red log10_A_sv g_dm g_red g_sv
pulsar_13 0.2787880719846714 0.4898420727714243 866455.952299632 9.985586310762217 0.06252527377372924 -13.515581895124335 -43.62929479552606 -44.47305496492274 2.4749516371131874 1.6629577022623971 4.357307105528794
pulsar_14 2.809815993491292 2.1651465649393375 868757.8973404737 9.983539704054142 0.11395610518760939 -16.31320512872142 -16.01310424086351 -44.23646558063389 0.7396032273971693 2.821340642839517 0.7624470074665032
pulsar_15 1.6389370161114372 2.143200148860045 841163.5314884406 9.882268111417417 0.19608735375852732 -16.53396239833891 -14.907062263328765 -44.47161655919399 4.1929357836631045 3.1329900120483756 4.193609484431512
pulsar_16 0.49444600913902276 1.1182430192551518 845529.990282128 10.162800265357461 0.06538505149814114 -16.901922724820196 -46.85461241361236 -46.05708905922419 1.9250854042509467 1.6179294573648153 3.522495839698972
pulsar_17 1.3505112360048313 0.41336208809181463 837299.1495160027 9.606276643716951 0.058403518267159164 -15.365311033514184 -43.756666346151135 -44.23904457934063 4.259733153593325 4.126412669023829 0.5457442797962844
pulsar_18 1.9986716644494273 2.3992852384325976 871115.5531332846 9.705068897342343 0.4446271965732815 -14.034012688558526 -44.70460148865122 -45.24292087101682 4.130453752337642 4.750279794586009 0.49108747745557885
pulsar_19 1.534076487804664 0.21082620758732817 898242.1810130281 9.98165479527028 0.17811773005763923 -16.71944249005253 -44.169433245552824 -45.74448313676146 3.7100189730980824 3.5676079906757208 3.5420844027318616
pulsar_20 6.068403518815571 1.6527800785617859 857179.43902718 9.939662268717893 0.14428620764201355 -13.758305487055374 -46.383955555799815 -46.77178811627751 3.9399534508297536 1.9698204594600508 4.761858309606688
pulsar_21 4.303056486789841 0.8051712785714265 802364.6208136772 10.334418596730915 0.07563422988549041 -45.92327878170186 -14.245634750313805 -44.40553732338855 0.4278538112284983 1.119803733967648 3.800824244564899
pulsar_22 1.3116755898298211 0.35391825830437346 921617.3802342304 9.591085022776886 0.03984605772396159 -43.41008266279625 -44.24827719448348 -43.09670416096449 3.3233766171194556 4.921052664783074 0.7299462690002254
pulsar_23 0.18403491208246475 0.6803425942166668 809670.0036222372 9.621591286833649 0.05046393052158381 -14.150750283083239 -43.576537278588944 -44.29393940534291 0.991201113347687 4.235663613614637 0.28772708929973334
pulsar_24 6.22460561146617 1.9121908146047075 945346.3719319411 9.858081573247134 0.053493093842875886 -44.279257943473525 -16.127072791493486 -46.91011220219897 2.407997685063151 3.8254979107236937 2.6047780862370455
pulsar_25 2.057397924118425 0.787478206689386 915867.2400110075 9.700364460810585 0.049934189145679424 -44.418480742342055 -15.20183102378832 -46.90053981087782 4.81211999389032 3.5808361931464474 3.3025005747925653
pulsar_26 6.039365127687563 1.617576827460935 856573.132930476 9.823291619767474 0.07520668884753794 -15.533528864366962 -14.38686854414989 -46.59505010421072 0.31585590927345075 3.6930903868924787 0.2761928740666172
pulsar_27 4.46725453995325 0.4288836995216302 858489.8532996376 9.7328343467483 0.06623003351849054 -14.873058512087248 -46.685137061988506 -45.937837663209926 0.6768530903741403 3.6248401005980067 3.3359378045332857
pulsar_28 3.625829637841454 1.7658955067404853 900568.9968394709 9.8966817519113 0.05890921829825006 -13.019942784617793 -15.962068098900877 -43.45881538050803 1.987538086848373 1.6570988968583371 0.8001861528910523
pulsar_29 0.7672302717888503 0.7756740078850292 917138.8460144246 10.229596882470863 0.09887301305099362 -14.314914908383539 -45.61672956352382 -45.18196088245797 4.544676552506483 1.483589070986043 1.2696938672152838
pulsar_30 3.3752345700064184 1.8881134694195296 857827.2931712726 10.487019467944961 0.01439987441629714 -16.660365433386296 -43.7495042822497 -44.60005549105946 3.1833164304597203 3.769215098104311 2.7051737802084115
pulsar_31 6.189717919931379 2.0111793060095087 896763.7282058675 9.661229853176225 0.06727315046347469 -15.519241970580568 -45.08262632346816 -43.49235634024554 1.0534304683431264 2.4609573642756497 2.086678400451115
pulsar_32 5.552439457958267 2.4710097741660997 823820.8733447308 9.967306997763629 0.2463628007088382 -13.49348562045495 -45.73504119674 -46.23077394351316 0.5870092002904218 0.7086647142305231 0.263902327059479
pulsar_33 3.677078651534953 2.0562036376580743 928126.6733176673 9.63018598657016 0.06431754870884673 -15.840749220617987 -46.78012750744678 -43.34126338518641 0.4419927641462925 1.1900883220982736 4.719060048509931
pulsar_34 2.751725209157989 1.7121241166900605 922181.632709919 10.023664739354098 0.046542329084262084 -45.22047145989046 -43.1603272576822 -44.69988769755062 3.2423618138022765 3.985114845227611 0.522630183725302
pulsar_35 0.05503840543602366 1.881954678895981 849421.4832463274 9.839883206790969 0.17991984185769588 -45.35917365729624 -46.25638439945686 -46.36890991745031 0.42979071108238687 3.8614903687735627 4.314205112646199
pulsar_36 5.059104083871607 2.109134408075512 886901.98588077 10.396015497658258 0.05966047687332924 -16.56027081562647 -15.426334341526523 -46.61909175879545 3.675199136348174 3.1630706270153026 3.022955147336398
pulsar_37 6.1402938896191674 1.4484984205295417 912083.6113622596 9.895306965061753 0.22904525808665357 -44.25193261505949 -45.25682735821349 -46.553407532205995 1.627808393849805 2.9838049111228906 2.5203760139888876
pulsar_38 2.439871382174313 1.1258206979214804 829231.9744334829 9.68192755907276 0.06535478237185914 -16.797380287418093 -13.628037216452157 -44.04268308685997 4.5862331894904615 0.6467043893439424 4.538396934956423
pulsar_39 0.34438335373486334 0.1496059725284916 855986.7484610889 10.163274558543652 0.10992027228079145 -16.74724718144936 -44.3307825219383 -44.25503778378455 2.85592858673872 1.092673742549339 4.767429897505479
pulsar_40 3.3226484905312903 2.5466779922857357 887723.104134632 9.894540804811427 0.22099032394769375 -15.760711520805586 -46.281164551253354 -44.01786100187733 1.0262823783135713 4.655003694383358 3.101821022645938
pulsar_41 4.875027772938284 2.4885179709999594 923225.0671240004 10.012718273014203 0.05312395104378256 -16.33110819105156 -14.825099321999517 -46.90266394282239 2.081970457390015 1.2558355701481902 1.740080478822875
pulsar_42 3.310212060839103 0.4068135878315152 868058.9814590852 9.793126082768966 0.038573768208873774 -44.773450079957044 -45.93240112073089 -44.086741249719985 2.0090971833467526 1.3964405291029947 2.6211040726694232
pulsar_43 5.786452438924461 1.9960046587965339 815113.4241707786 9.88806068351947 0.09214342647070718 -15.7771871934394 -45.77563696541016 -45.66883016422974 2.449448562519416 1.7008067148214443 2.4593343073629903
pulsar_44 3.3583795336114397 1.3210607810035806 845642.8474415301 10.307749590267717 0.06615278689267438 -45.47790478382187 -46.68409457014796 -46.86380757858771 3.774021671659747 3.6850645578492918 0.9085574856799037
pulsar_45 2.5575133539039796 2.5118545271881927 834122.8611887307 10.040533139051606 0.06495064831517679 -14.320142363122514 -15.965239639078264 -46.59818256364477 1.1749439967814743 1.03631191550953 4.461102196984673
pulsar_46 0.5927706766330757 1.42609698780897 805633.631737849 10.074872683127097 0.37382773787154017 -14.392217041218974 -13.081410711161434 -43.07299619549466 0.7076584348477756 0.5557160225274299 3.365814238921107
pulsar_47 1.9261333643574674 1.1665456478757423 900028.1111102058 10.074458441147158 0.1809614960277347 -43.0659901322758 -45.29060513255804 -45.29991058502767 4.19363900858482 1.1531911733562004 2.108450232761746
pulsar_48 4.7169187122111875 1.6348846753454525 856597.1834754529 10.368872328490834 0.051292549418517096 -13.727429870039499 -14.390037783478574 -44.62002455689071 2.0741852895275588 4.412061386689272 3.447501177267427
pulsar_49 4.79391213741843 1.2566429075767043 814591.5546648117 10.347459607062488 0.14580131225775417 -16.04901828066474 -13.026015276023896 -44.070740238810686 2.655919987252852 1.2284212278497244 2.967369726354893
pulsar_50 5.0864203594012265 1.372668638303564 826028.309174259 9.864283808384808 0.0984964878979208 -16.305856914100513 -43.589820545558155 -45.784332309765084 0.5694161837193183 4.316225168384815 2.912836167116032
pulsar_51 1.907653247014624 1.8197586787127416 844994.4976413563 9.985590548374931 0.04832718646375804 -43.711145684751266 -45.544890667539825 -43.82246351221638 2.6294784856775673 4.15350028789161 2.777724016133812
pulsar_52 5.893053940144065 1.1448220321464964 899581.2295751577 10.068263637208121 0.10824342229018803 -46.94156147318931 -13.671437517075063 -46.25945240292572 2.56251793260579 1.0430722400296748 2.353273839903928
pulsar_53 5.6111467985303385 1.82965764414019 943819.1666581176 10.131807000755417 0.06137596662165968 -16.211868768337713 -16.78399216021541 -43.917985655924575 2.2249892724425435 2.9033707753791136 2.1691990772986354
pulsar_54 0.26153656483651644 1.5600708747080203 796753.773037709 9.99034560682658 0.13722250961995722 -15.470577429634357 -44.89486650443227 -44.83532800911256 3.105996034738557 1.2935193213290295 2.2210233236170414
pulsar_55 5.881855667434083 1.1826891074473247 871860.5683516596 10.084061397998978 0.024896387932222316 -15.312165204966924 -16.45461368423018 -44.08416862574318 4.0634394705514225 0.4978373802692152 4.14104144308841
pulsar_56 3.8321338765622084 2.1940650847166756 908508.2640882418 9.96981371385273 0.16444316537744358 -16.144746894988458 -44.07029521857729 -45.86036038738124 3.218983481146561 2.325181122345797 3.663680363488341
pulsar_57 5.2161777573295485 0.9061067155950066 837426.5636359754 10.229905426935083 0.20404061061801468 -44.80485226738841 -46.513438820075876 -43.622377649925184 4.093741170583428 2.2860222445607032 4.674517169431279
pulsar_58 0.25347115687280486 2.15028965811983 884537.4110379647 10.484747267361657 0.12404449406003985 -16.072657738439048 -44.849135177294926 -46.57192978386082 3.076880231469154 4.374188963630113 0.7103108430287197
pulsar_59 1.0046255455376925 2.016274749253979 889451.9042512417 9.898899503415064 0.0860643475181218 -45.16954296184594 -46.63173307485418 -46.03672872795315 1.5191403573414473 3.328907705119529 3.7333934627213194
pulsar_60 4.922486270393484 0.48688092191890303 844481.6131074511 10.120155594765269 0.10194238422036488 -43.66073593361641 -44.202259273176715 -43.73824561606351 1.9220343170305028 3.2807959131353472 4.492311715244215
pulsar_61 4.415174469347714 1.1694239809715232 833463.9938296813 10.011550265912499 0.1392236157511285 -16.326395253498237 -46.31922016022224 -44.4662235542395 3.649524465328723 4.50267981129567 0.8352665573839813
pulsar_62 2.243811451512338 0.6108295359579139 968736.6881884779 9.705722887549674 0.09300523702100233 -16.734334223932056 -14.207322051819343 -43.211541599732534 2.5921230031865443 3.254604348119919 1.8992654424343534
pulsar_63 0.6825758057648457 1.6863093196981362 915285.8232216772 10.371397628442706 0.16794355968382682 -15.33475950817609 -13.51942592656482 -44.269735307119056 2.160609797841217 4.883112867404497 4.165541659671064
pulsar_64 1.966752740632083 0.07826566570872817 795953.1923592923 10.048726659117415 0.3157768821360068 -13.65158986321612 -45.9950609373615 -46.725707008434696 4.240341771029775 2.1484335701616377 4.528807692092397
pulsar_65 3.279677875280481 1.6570261989191328 885328.1792993012 9.826832294627554 0.08651481820687236 -15.814096997065365 -45.03181789299811 -45.81823008070804 0.446229421713228 3.8678043691812345 4.042761281801566
pulsar_66 6.237778701080511 2.197645688821298 862349.7942369574 9.674466001402333 0.22274988702381607 -16.426455331252605 -45.1212757820815 -44.1388643365552 0.5738697792215306 2.881242008900259 3.6296803251626586
pulsar_67 4.403772071637433 0.5205587613525697 879404.4586451149 9.900643820882228 0.1266045463492463 -14.048118267258308 -44.918304969141985 -45.01927758376478 2.6918082742493126 0.9662571427649479 2.7829698349461287
pulsar_68 2.6232356243352744 0.7112847189513966 868023.0500065798 9.612668677991179 0.04758811542832095 -46.54350932206174 -43.34969103512354 -44.068350919283404 1.767536944182503 3.0386649143954165 0.5427125988100538
pulsar_69 0.22411299532616138 2.9818535306851937 835726.479932566 9.716491557798765 0.0690574612464622 -16.923479380824386 -13.100354594811694 -44.44305089284958 0.26098810998180755 1.2708904221544362 3.1556350431036497
pulsar_70 4.206057797700058 0.540122547129016 922224.3428790965 10.61239962934036 0.22076729859856656 -14.144084426648263 -44.153807136935 -44.328360500372014 4.625884953359513 2.0911445528310706 1.867002576437926
pulsar_71 6.083651816379168 0.7256780710381292 808725.469080929 9.731126059649029 0.07508974488459236 -45.7313258443338 -46.0757792801835 -46.08832243746159 4.436441149975078 3.5624690220568853 1.3333080163034439
pulsar_72 3.748015867088784 2.7401845933446505 815093.8202969235 9.904555989380267 0.13231909936700456 -46.70707405432074 -13.102336059288914 -46.721079567973675 2.286047623394879 1.7837186802632596 2.1014343605885406
pulsar_73 0.7448045273546455 1.503570785496913 888241.8504297414 9.855229946009015 0.24116973458345542 -44.817602917771715 -45.920117084826174 -46.34348670592938 3.652883104481543 1.4232208913964985 1.125159366302138
pulsar_74 2.482076532338468 1.5486844271474969 891980.6499955186 9.611499395735317 0.08129571348014783 -14.725462144501556 -15.257086136482513 -45.108178603183525 4.625838128815017 1.9420061920755503 2.599926303814592
pulsar_75 4.977399241460377 2.1162036139438305 832075.4852832389 9.977272378928376 0.05987140411591468 -16.10780182470868 -43.254378695342965 -44.9497839805692 0.3762972139616365 3.356068688146048 1.5363920972802092
pulsar_76 4.795286170204462 2.3167067298271093 840787.0415979568 9.99901330545202 0.04717898211258991 -46.44704522476268 -14.050936800031076 -46.42332046160611 4.745391070270161 4.450837771831706 1.7943467499378385
pulsar_77 5.952696081457935 1.8920929323641082 970751.3111243166 9.774063997848552 0.09808622409297674 -16.83450212186908 -44.00519811303411 -43.92055063132397 0.9701824384343328 0.3622647780391216 4.002483898457602
pulsar_78 2.902678886792082 1.9344427492540346 830072.7805637722 9.668230992174996 0.10796365886900273 -16.86905375111002 -46.06162424906313 -46.606263788522675 2.97863697663403 3.8757999565168957 0.6482292010083952
pulsar_79 4.003309889895486 1.0288366868995595 803574.1557134332 10.130783094722466 0.12153966040798564 -46.840187326214014 -46.62466002099613 -43.0095653575925 3.1388914852753564 2.9933592809164646 2.514543668905925
pulsar_80 4.7446568263212665 0.379814262516252 819906.7348069034 9.931548465180644 0.09998287699861645 -16.26748612368856 -43.81718626177264 -43.2638199594469 4.68602551076536 3.910640515823714 2.8331160431339115
pulsar_81 1.694669254798652 0.7670771798227253 908515.8058063043 9.939759184221858 0.09381368980992048 -46.99528901842483 -16.039946585545664 -45.649490730205486 2.9487379811774015 1.0110191103087156 0.973462250471749
pulsar_82 4.263801699562088 2.8985442930798473 881723.0622538436 10.364136835932827 0.13936002049114626 -15.923655126682402 -15.936416571540835 -43.55852559487096 1.0529034695152528 3.587051939178183 2.60653630390801
pulsar_83 4.074332919718527 1.4561633082568228 820804.833243858 10.072688204989722 0.018820178715927137 -14.971173570833868 -45.378323877821 -43.93299953997246 3.2045693943905924 2.069512395279439 3.236181282913361
pulsar_84 0.8553033580055754 0.8157682618063572 850801.7504407447 9.846553600828969 0.05074177660976111 -45.978956515902574 -44.75840278756024 -43.99329459978638 3.8614628600481264 3.0630291713431888 1.4608772832313057
pulsar_85 6.112028276750858 1.7459092829013767 864276.6159139313 9.791613910513975 0.6805901002330241 -13.893743348326911 -14.963612894182894 -43.55331129855122 3.595510454013895 3.778105138299077 1.4474359038618032
pulsar_86 4.224294748882779 2.1200421001563132 871615.5526627527 10.156893819289712 0.039895094990417046 -43.33102235940995 -15.89164409587744 -44.279753789520214 4.87535363210884 1.6723510105712747 0.8776665633824509
pulsar_87 1.8984951733678643 1.6364367878492112 849867.5224790941 9.750832395205455 0.09609280439619933 -16.930348143286494 -14.313480653481179 -46.488509807558195 2.045286458616392 2.6284825270947074 1.661032479862599
pulsar_88 2.818037175467549 0.8568120105194701 913666.1630423407 10.289176852214908 0.09676409994386025 -44.66514643691533 -46.39220747489934 -45.46564021044183 3.5119409455973836 2.397582790719834 0.8106461066107805
pulsar_89 4.779799248498597 2.0898139597346694 898825.1541774828 10.0071329383125 0.09411863900478822 -46.91180433956205 -14.772105214232669 -45.16891880791138 1.477860270722901 1.095202720295033 1.195704378032823
pulsar_90 2.5373411598457403 0.7798558305909237 826145.5257553936 10.023798829939844 0.2666145791379336 -44.20660800286763 -46.62962014517724 -46.329471084368095 3.6645339903889886 3.3848270746304157 3.612516332021142
pulsar_91 2.573766556810798 1.3033873676758239 879895.8053057528 9.769187356571601 0.091671847007763 -46.0806172498921 -46.528321853981886 -46.22217588962173 4.719285034018391 3.4401614713891187 0.4835781833701604
pulsar_92 1.2469406591851833 2.922930872681182 882298.9371950352 9.87278073807792 0.06918768635288197 -45.60719360116228 -45.20661886555703 -45.98037106628433 0.4395295290315383 0.6825676471746794 4.048668330849692
pulsar_93 5.357445484761324 2.4319568574377324 909530.8060626646 9.77984814244001 0.08028242260976325 -16.2098031249156 -14.448273556735602 -44.864134653582354 0.6804829798223669 1.5223104843721293 3.1015095708333886
pulsar_94 5.381906594140857 1.4386854199372052 844721.5148731156 10.234151565784666 0.057485577949107934 -43.64799828227245 -44.944019482511244 -45.24546321085889 4.404488319622138 1.1062233549144742 1.266927761575213
pulsar_95 4.320618575395433 1.588099307877041 867532.3962513009 9.923440366034164 0.06575951662135737 -46.31761265509824 -15.390750460290448 -44.42212292896433 3.5973896367640354 4.196560426636063 0.2594315434665435
pulsar_96 1.6583258082070775 1.5199071568144182 883084.8196452035 10.148405873544686 0.055937934238629666 -14.30535391131545 -44.96180341708816 -45.870744515777915 2.640600363297742 3.3841385112011357 4.2305023219326205
pulsar_97 3.494571023588413 1.8150288194341802 906411.8178386184 9.964362024738426 0.18350160778749244 -16.3869262319095 -45.27209857414998 -46.4739629577241 3.281681520643288 1.6563265101928055 0.6187131776392429
pulsar_98 0.008395405370434723 2.0555707583696714 842257.5697444311 9.49888733322319 0.04665630540024668 -44.209471560860464 -45.63506795148074 -46.130219698423076 0.880433178516965 3.016341201090085 3.7853840802935927
pulsar_99 0.9305801111992563 1.0349600831836614 900809.6933216371 9.851630845225994 0.10034089572113122 -43.441052716347016 -45.1325493398313 -45.21364185418841 0.6791903024863457 0.2923146719765082 3.6330619011385417
pulsar_100 5.895917329542514 1.1953443877713283 877404.794656017 9.935327015149403 0.1965645344441486 -43.292448413007314 -16.62757991788303 -46.98624615449748 4.814405332411153 0.8932969694835612 1.0463542092062152
