names phi theta dt Tspan wn log10_A_dm log10_A_red log10_A_sv g_dm g_red g_sv
pulsar_11 3.9848093997799783 2.6274717544394592 240675.0740465651 9.963241772059126 9.994518500639332e-41 -39.54461659836562 -69.39324428312136 -69.64727692184358 2.031078146849299 1.280704413450729 2.1527789760625335
pulsar_12 6.074761970662244 1.2667667232587252 192957.26530273212 9.989022536019277 9.915284395445926e-41 -39.56444911372576 -69.38322852713159 -69.42236265723182 3.713065815589952 1.9762857629926704 1.8680100583808588
pulsar_13 0.05770352777123304 1.7163568897836168 191442.9312244699 9.870353281992188 1.0136770370806115e-40 -39.18589028582905 -69.53871502034482 -69.89840189131479 4.615981687966556 3.8192786087032533 1.0570805581172693
pulsar_14 3.5101671661866325 1.8483528892794907 180031.81692403308 10.247797471392857 9.785745167118715e-41 -39.85629631922742 -69.38231026685881 -69.88008912236887 2.265329588429993 3.010973952523668 1.9305658290194918
pulsar_15 3.252801414596655 0.524441933338855 253843.61829783805 9.581826870212003 9.771827442432595e-41 -39.007121846550035 -69.60443499591992 -69.58561317748766 2.5273213800248566 3.381117978244257 1.1483524105147918
pulsar_16 2.214575045789918 1.8749699809749028 178719.23714167398 10.6509014016646 1.0338283709106246e-40 -39.58159566465338 -69.02379585961033 -69.27056339636451 4.426842376164141 3.732201059936913 4.763786637320817
pulsar_17 1.1525991596037852 2.006893952280081 250937.87136893612 9.984444608138883 9.676721793033836e-41 -39.83582503029571 -69.01438503852859 -69.99772539256463 1.0218915839483733 4.999460773536535 1.3137864393985759
pulsar_18 1.8668849215799301 0.8717743970453141 216950.27820171186 9.782398339101535 9.937082243891496e-41 -39.658760419693344 -69.4491442190018 -69.95719988528593 3.158044334980726 2.0541369880467695 3.892134346453034
pulsar_19 2.424906293439224 1.2024518787795186 181868.87837226148 9.789038790846 1.0263994421055652e-40 -39.98445333041722 -69.04923565667357 -69.44369192445261 4.9082737620738195 1.7875634913364915 0.7604736405708302
pulsar_20 2.2412627983610474 0.5620022404775951 199291.30305650894 9.981826948205256 1.0010535916184604e-40 -69.50296993337446 -69.03392345886832 -69.06524296973197 3.909328275176869 4.325332009590547 2.6607351058290356
pulsar_21 0.3691836220389554 1.0631290565396945 177594.42505944378 9.911397352037463 1.0574023165732225e-40 -39.672806332309726 -39.58371210117783 -69.05559360407565 2.981410701990854 0.5151015158613919 3.427412276879554
pulsar_22 1.9054841043565265 2.5683789875242073 184866.70366980397 10.051532592658175 9.861161796768662e-41 -69.0075062491654 -39.87138009882091 -69.18809930274485 1.3376182843479933 2.2992851950900173 2.8421941008991363
pulsar_23 5.70105332092177 0.2783609817389016 175264.3551017362 9.563291918044047 1.0142417183553247e-40 -39.51870185383573 -69.46977235741524 -69.933533138914 2.844563501143444 2.71099165621768 2.3022440847024614
pulsar_24 3.0827728622111414 0.6598137068278445 248324.7376837823 9.747571016213037 9.98535379411203e-41 -39.74418553882388 -69.19244377058226 -69.72601633750813 0.9424147541215652 3.671915648954309 1.543584366586118
pulsar_25 3.2637503559516468 1.6733417245399302 189647.1806103138 9.875330307678365 1.0222676680343484e-40 -39.92461731497606 -69.7347442005404 -69.20974982110711 3.0809980769646352 0.422986833712954 3.9718565280127938
pulsar_26 2.68712289113756 0.4555392510763535 196823.4346325545 9.66766812638454 1.0230865900908338e-40 -69.96828051737207 -69.35937746063334 -69.52994742892724 1.5623503537580201 0.4961342725766269 0.8795906318033843
pulsar_27 3.302054616400375 1.396786850188656 244993.51994172082 9.861389431563476 9.796958520491529e-41 -39.434726204403 -69.82713631826678 -39.40395120610377 3.273078381081659 3.1649617257061275 3.7274195819742832
pulsar_28 1.6670505441328423 0.1314719808534651 210791.2982231324 10.157436191875071 9.661523130700827e-41 -39.590486376023364 -69.03975167931358 -69.49589199871454 4.734533952993062 3.243633426294036 4.976873925857867
pulsar_29 0.31251307663319855 1.4254477967569652 130598.02325465853 10.189712869128984 1.0018203416816216e-40 -39.16477842331433 -69.71733022170918 -69.39494238753905 4.391372964973908 4.152152158750164 4.111962795043102
pulsar_30 1.5062598311845046 1.2700066361753835 289365.9016148894 10.371783078010353 9.770934491175856e-41 -69.67493577342279 -69.8334351886786 -69.87840337320903 4.1704319080365355 0.25524415865951605 0.6451279437380344
pulsar_31 1.3982428115453622 1.1040999586552405 218216.10089172886 10.306650267634078 1.0137283357680226e-40 -69.72189613617255 -69.96258034321619 -69.84773627558802 3.946469012043934 2.0558409157841577 1.1410906050705352
pulsar_32 1.9412173841988494 2.2144316403178026 244654.36234965743 9.619976865960357 9.969366609792733e-41 -39.698117994327454 -69.1434163783236 -69.15422230436879 0.8768798760825759 1.281905833019033 2.7636695460656653
pulsar_33 2.9202381156264985 1.3525787000860232 254707.9206167545 9.788360694340318 9.800383744470453e-41 -69.69534520442124 -69.58319504194642 -69.31462539278829 1.8013795827067656 0.5974167383450321 3.8403867623290235
pulsar_34 5.247951610828541 1.5066859465663451 192126.67456148754 10.270404343375485 9.909815750863511e-41 -69.17141896382904 -69.8497735090453 -69.55395661237708 1.3902993689819332 3.312460886398968 0.7427944995162956
pulsar_35 0.1593734181210121 1.430797165128464 133353.64322033734 10.22738947853946 9.957203751165592e-41 -39.488330616474784 -69.1162104583254 -69.89644369516719 3.165663947046206 1.708879225337131 2.291393510381166
pulsar_36 3.036520993059802 1.239951162675136 149742.46310079657 9.912525225687682 9.566532520744554e-41 -69.82973936920462 -39.31621387421804 -39.60852089553425 2.5746605799245232 2.5504291124567153 3.7411162081992106
pulsar_37 5.405798560350974 0.7950922560813656 230347.29526861847 10.254944160331316 9.945088972371652e-41 -69.5532754905239 -69.50761911844624 -69.98171971100489 4.079330850875433 1.3877066195509626 4.071509300297301
pulsar_38 4.745872437926681 2.0577374955851058 165232.63132447642 10.04094186334843 1.0349749157843788e-40 -39.063539763045426 -69.90766884829594 -39.52721045482044 2.447069213736613 1.2912471474625855 1.2540067457325696
pulsar_39 1.0174684486954448 1.3774036739833875 223880.85318233364 10.242746643374199 9.680150859193968e-41 -39.85940791229559 -69.22245433860061 -69.04057586361921 2.788095251083233 1.4842065155232564 1.5471595905190658
pulsar_40 0.435129949503943 0.8755410435841171 259868.5088957943 10.490293328042663 9.693912525528832e-41 -69.25893632834217 -69.42948384896312 -69.63818737357735 2.7108940186688417 2.1669353179064137 2.9914949809152547
pulsar_41 3.458359818280094 1.4735100700576271 132968.9612033933 10.164111860592005 9.790812910719982e-41 -39.57499201454488 -69.85940362825774 -69.98571781396589 0.6567504637109417 4.360271208296857 1.690729937496826
pulsar_42 4.631493669769894 1.604499710097542 245883.99104138822 9.870248233265274 1.031781888401844e-40 -39.64789914477477 -39.245546778347126 -69.74083410161217 4.683408825162257 2.7533561593353286 4.195492251359097
pulsar_43 0.1672002249639367 1.920259005769795 171602.70783346926 10.528299068135876 1.0203888101630767e-40 -39.518883679175545 -69.92480653830746 -69.84936018318513 0.5823591150147761 3.3924336535133475 4.130723962582378
pulsar_44 5.332889937288412 2.875043291151231 227416.92724280374 10.658997950319156 1.022440238825795e-40 -39.51838522596044 -69.59513082627436 -69.93500083465898 3.54261290826365 0.6652785152334855 2.8713083141559546
pulsar_45 4.1077948501165125 2.0497788453401413 185856.2145085644 9.908988032907864 9.872902267520405e-41 -39.589432114336866 -69.64927882993874 -69.25443227136017 4.738729290613941 1.151815500084968 3.8816719394274513
pulsar_46 4.3349123015322935 1.446640575990583 141070.34439575562 10.158694632092299 1.00473850340745e-40 -39.1208434275724 -69.63176724098533 -69.41699851406645 4.8188262777012625 2.437525589776373 2.3673590501294535
pulsar_47 3.3998623795891647 1.4670543439075814 333682.9057076649 9.940521229939922 1.0040176369215295e-40 -39.63681664012557 -69.07911315517177 -69.38094734746127 3.9047195624562487 4.343023943656336 0.77184375537096
pulsar_48 1.415981068325715 1.4915548852336091 175722.99967383107 9.76902625581285 1.027108401380215e-40 -39.16726226716271 -39.122460563169376 -69.59819772006638 4.379981237210447 2.3488648822546914 4.479262169309362
pulsar_49 5.94978035346117 1.279168932673333 235811.7841824078 10.268720726112614 1.0062848845127245e-40 -69.0135792013341 -69.94207238388142 -69.44238678309368 1.9607963834498863 4.773621168100091 3.9265625672243782
pulsar_50 5.814048382381085 1.0533040581534217 158289.34588385606 10.351042627029436 9.81414941194592e-41 -39.346358792777515 -39.37741492633255 -39.10590242261944 1.6048540476462392 2.879894552117206 3.7395959655316995
pulsar_51 3.3479120463642382 2.22725615923592 172657.43649904814 9.91337671158135 1.0525321562433624e-40 -39.325811044331864 -69.83957074550904 -69.50041820479365 3.8981487891838698 4.055082143359915 1.5852111714912456
pulsar_52 2.347340553102594 1.9089199186995007 344595.34569376626 10.01176215657436 1.0166047266496393e-40 -39.23888161918234 -39.67181932554582 -69.41391054485771 1.8896258457332007 4.860457813809725 2.7938750495833027
pulsar_53 3.0767671202816813 2.4834183603457434 103546.74446544249 10.337118133986055 9.777250288080433e-41 -69.01081658827582 -69.41309409243763 -69.12258124463708 0.5408501125325471 2.481640077608705 1.9388403739427071
pulsar_54 2.124762170116475 2.8118542364737897 317749.36881465773 9.929564763327392 9.53431870806301e-41 -39.18235269666666 -69.87174310122364 -69.42905789105785 3.263775007485561 4.124068022454722 1.1564893102664122
pulsar_55 4.119981550519529 1.5612603856775866 229137.6978043571 10.021103931828625 1.0449472255765378e-40 -69.78508893898888 -69.39440318827643 -69.18024503612483 1.7389435635210198 4.384707869746249 1.920062858214351
pulsar_56 4.393539164798732 0.39584292826849515 209248.39840169958 9.621643365911442 9.826030387132998e-41 -69.97366815129814 -69.40246786204308 -39.74900974313114 1.932181892915762 3.5959494135017813 2.380521352349052
pulsar_57 0.6015570897215308 1.874338593096375 206813.16416317027 10.212260295767187 1.0136862952828824e-40 -39.531093327109694 -69.37559301277072 -69.2862904136953 4.820822948637014 0.5599185988956827 0.3082589743188523
pulsar_58 1.373521237348745 2.6655292624802485 213149.17674046804 10.968275408398254 9.765122952055782e-41 -69.92419884290496 -69.59852722555507 -69.66957695443753 1.5168643095056626 2.937299186862805 2.1017042697079615
pulsar_59 2.8295385747600355 2.5716940752110022 221999.04835853647 10.550688967872386 9.965688446818381e-41 -39.82753068339807 -39.75726081245135 -69.73763636579989 1.3680401147644465 1.7574458776831299 4.853808644831284
pulsar_60 1.0931146406158854 1.410169398535412 177105.47918515495 10.19295826636786 9.832760523443365e-41 -39.05210017176308 -39.99283034075148 -69.56984720211742 2.845299064957329 2.9633040997906117 2.406558525716237
